company,email,segment,role,city,cluster,hook,source_url,priority,status,round,last_sent,replied
Link Engineering Company,info@linkeng.com,sim_tool,V&V Manager,"Plymouth, MI",Detroit Metro/Plymouth,Brake and vehicle test systems need AEB edge-case scenarios for NCAP correlation,https://www.linkeng.com,HIGH,pending,,,false
Burke E. Porter Machinery,info@bepco.com,sim_tool,Test Engineering Manager,"Grand Rapids, MI",West Michigan/Grand Rapids,End-of-line ADAS calibration systems benefit from edge-case validation scenarios,https://www.bepco.com,HIGH,pending,,,false
Humanetics,info@humaneticsgroup.com,sim_tool,ADAS Validation Lead,"Farmington Hills, MI",Detroit Metro,Active safety test targets and ATDs pair directly with our EU NCAP edge-case scenarios,https://www.humaneticsgroup.com,HIGH,pending,,,false
AB Dynamics,info@abdynamics.com,sim_tool,ADAS Validation Lead,"Plymouth, MI",Detroit Metro/Plymouth,Driving robots and soft targets need scenario definitions beyond regulated NCAP cases,https://www.abdynamics.com,HIGH,pending,,,false
HORIBA Instruments,info@horiba.com,sim_tool,V&V Manager,"Ann Arbor, MI",Ann Arbor Area,HORIBA MIRA ADAS validation services need expanded edge-case scenario libraries,https://www.horiba.com,HIGH,pending,,,false
NI,info@ni.com,sim_tool,Test Engineering Manager,"Novi, MI",Novi Tech Corridor,Novi Engineering Innovation Center ADAS Garage needs scenario content for HIL campaigns,https://www.ni.com,HIGH,pending,,,false
Keysight Technologies,info@keysight.com,sim_tool,ADAS Validation Lead,"Novi, MI",Novi Tech Corridor,Radar scene emulation needs realistic edge-case scenarios to drive test cases,https://www.keysight.com,MED,pending,,,false
Kistler Instrument Corporation,info@kistler.com,sim_tool,Test Engineering Manager,"Novi, MI",Novi Tech Corridor,Vehicle dynamics measurement pairs with scenario-based ADAS test protocols,https://www.kistler.com,MED,pending,,,false
KPIT Technologies,info@kpit.com,sim_tool,V&V Manager,"Novi, MI",Novi Tech Corridor,ADAS and AD software engineering programs need reusable edge-case validation content,https://www.kpit.com,HIGH,pending,,,false
BlackBerry QNX,info@blackberry.com,sim_tool,Functional Safety Manager,"Ann Arbor, MI",Ann Arbor Area,Safety-certified OS customers need system-level SOTIF scenario evidence,https://www.blackberry.com,MED,pending,,,false
Green Hills Software,info@ghs.com,sim_tool,Functional Safety Manager,"Novi, MI",Novi Tech Corridor,ASIL-D platform customers need scenario-based validation for full safety cases,https://www.ghs.com,MED,pending,,,false
Soar Technology,info@soartech.com,sim_tool,Simulation Engineer,"Ann Arbor, MI",Ann Arbor Area,Autonomy behavior modeling work pairs with structured edge-case scenario libraries,https://www.soartech.com,MED,pending,,,false
Coherix,info@coherix.com,sim_tool,Test Engineering Manager,"Ann Arbor, MI",Ann Arbor Area,3D machine vision expertise overlaps with perception validation edge cases,https://www.coherix.com,LOW,pending,,,false
Traffic Intelligence,info@traffic-intelligence.com,sim_tool,Simulation Engineer,"Ann Arbor, MI",Ann Arbor Area,Traffic analytics and safety modeling pair with validated conflict edge cases,https://www.traffic-intelligence.com,MED,pending,,,false
Michigan Technical Resource Park,CustomerSupport@mitrp.com,certification,V&V Manager,"Ottawa Lake, MI",Ottawa Lake Proving Ground,Toyota built an edge-case course on this site so scenario-driven test packages are a natural fit,http://www.mitrp.com/news/feed/index.html,HIGH,pending,,,false
Intertek,info@intertek.com,certification,V&V Manager,"Plymouth, MI",Detroit Metro/Plymouth,Plymouth automotive lab can extend into scenario-based ADAS validation services,https://www.intertek.com,MED,pending,,,false
TUV Rheinland of North America,info@tuv.com,certification,Functional Safety Manager,"Plymouth, MI",Detroit Metro/Plymouth,AV homologation support services need standardized SOTIF scenario evidence,https://www.tuv.com,MED,pending,,,false
Element Materials Technology,info@element.com,certification,V&V Manager,"Auburn Hills, MI",Auburn Hills Corridor,Auburn Hills lab already lists ADAS testing and could bundle our scenario library,https://www.element.com,HIGH,pending,,,false
UL Solutions,info@ul.com,certification,Safety Case Engineer,"Novi, MI",Novi Tech Corridor,Autonomy safety assurance practice needs reference edge-case scenario sets,https://www.ul.com,MED,pending,,,false
Applus IDIADA North America,info@applusidiada.com,certification,Homologation Manager,"Northville, MI",Detroit Metro/Northville,UN-R157 homologation support needs pre-validated edge-case scenario packages,https://www.applusidiada.com,MED,pending,,,false
Smithers,info@smithers.com,certification,Test Engineering Manager,"Brimley, MI",Upper Peninsula Winter Test,Winter test center work maps directly onto adverse-weather perception edge cases,https://www.smithers.com,MED,pending,,,false
SAE International,info@sae.org,certification,Safety Case Engineer,"Troy, MI",Detroit Metro/Troy,Scenario description and AV safety standards work aligns with our ISO 21448 mapping,https://www.sae.org,MED,pending,,,false
USCAR,info@uscar.org,certification,Research Director,"Southfield, MI",Detroit Metro/Southfield,Pre-competitive OEM collaboration on AV safety needs shared edge-case scenario sets,https://www.uscar.org,MED,pending,,,false
Ricardo Inc,info@ricardo.com,certification,Functional Safety Manager,"Van Buren Township, MI",Willow Run Corridor,ISO 26262 and SOTIF consulting engagements need reusable edge-case scenario libraries,https://www.ricardo.com,HIGH,pending,,,false
FEV North America,info@fev.com,certification,ADAS Validation Lead,"Auburn Hills, MI",Auburn Hills Corridor,Auburn Hills benchmarking center covers ADAS and E/E and needs edge-case scenario data,https://www.fev.com,HIGH,pending,,,false
IAV Automotive Engineering,info@iav.com,certification,Functional Safety Manager,"Northville, MI",Detroit Metro/Northville,SOTIF engineering services need pre-validated triggering-condition scenario sets,https://www.iav.com,HIGH,pending,,,false
Roush Industries,info@roush.com,certification,AV Validation Lead,"Livonia, MI",Detroit Metro/Livonia,AV integration and prototype programs need structured edge-case validation content,https://www.roush.com,HIGH,pending,,,false
Expleo,info@expleo.com,adas,Functional Safety Manager,"Troy, MI",Detroit Metro/Troy,New Troy digital engineering center covers functional safety and ADAS for OEM clients,https://www.expleo.com,HIGH,pending,,,false
EDAG Inc,info@edag.com,adas,Safety Case Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Vehicle development programs need SOTIF scenario evidence for customer safety cases,https://www.edag.com,MED,pending,,,false
P3 USA,info@p3-group.com,adas,ADAS Validation Lead,"Southfield, MI",Detroit Metro/Southfield,ADAS benchmarking and validation consulting needs standardized edge-case libraries,https://www.p3-group.com,MED,pending,,,false
Segula Technologies,info@segulagroup.com,adas,V&V Manager,"Troy, MI",Detroit Metro/Troy,Vehicle engineering services need reusable ADAS edge-case validation content,https://www.segulagroup.com,MED,pending,,,false
Detroit Engineered Products,info@depusa.com,adas,Simulation Engineer,"Troy, MI",Detroit Metro/Troy,CAE and simulation services can extend into ADAS scenario-based validation,https://www.depusa.com,MED,pending,,,false
Tech Mahindra,info@techmahindra.com,adas,V&V Manager,"Farmington Hills, MI",Detroit Metro,ADAS engineering delivery for OEMs needs packaged edge-case scenario content,https://www.techmahindra.com,MED,pending,,,false
L&T Technology Services,info@ltts.com,adas,ADAS Validation Lead,"Novi, MI",Novi Tech Corridor,ADAS validation practice needs reusable SOTIF scenario libraries for OEM programs,https://www.ltts.com,MED,pending,,,false
HCLTech,info@hcltech.com,adas,V&V Manager,"Novi, MI",Novi Tech Corridor,Software defined vehicle engagements need edge-case validation scenario sets,https://www.hcltech.com,MED,pending,,,false
Akkodis,info@akkodis.com,adas,ADAS Systems Engineer,"Troy, MI",Detroit Metro/Troy,Automotive engineering services need standardized ADAS edge-case test content,https://www.akkodis.com,MED,pending,,,false
RGBSI,info@rgbsi.com,adas,V&V Manager,"Troy, MI",Detroit Metro/Troy,Engineering and simulation services can bundle edge-case scenario validation,https://www.rgbsi.com,MED,pending,,,false
Wipro,info@wipro.com,adas,V&V Manager,"Southfield, MI",Detroit Metro/Southfield,Automotive engineering delivery needs ADAS edge-case scenario content for OEM clients,https://www.wipro.com,LOW,pending,,,false
Capgemini,info@capgemini.com,adas,ADAS Validation Lead,"Southfield, MI",Detroit Metro/Southfield,Intelligent industry automotive practice needs SOTIF scenario libraries,https://www.capgemini.com,LOW,pending,,,false
Accenture,info@accenture.com,adas,V&V Manager,"Detroit, MI",Detroit Metro,Industry X automotive engineering needs edge-case validation content for AV clients,https://www.accenture.com,LOW,pending,,,false
Atos Syntel,info@atos.net,adas,V&V Manager,"Troy, MI",Detroit Metro/Troy,Automotive digital engineering delivery needs ADAS scenario validation content,https://www.atos.net,LOW,pending,,,false
Stefanini,info@stefanini.com,adas,ADAS Systems Engineer,"Southfield, MI",Detroit Metro/Southfield,Automotive engineering services need edge-case scenario libraries for ADAS programs,https://www.stefanini.com,LOW,pending,,,false
Cognizant,info@cognizant.com,adas,V&V Manager,"Southfield, MI",Detroit Metro/Southfield,Connected and autonomous vehicle practice needs structured edge-case content,https://www.cognizant.com,LOW,pending,,,false
Multimatic,info@multimatic.com,adas,V&V Manager,"Livonia, MI",Detroit Metro/Livonia,Vehicle engineering and dynamics work pairs with scenario-based ADAS validation,https://www.multimatic.com,LOW,pending,,,false
Altimetrik,info@altimetrik.com,adas,Simulation Engineer,"Southfield, MI",Detroit Metro/Southfield,Automotive data engineering work can be extended with scenario validation pipelines,https://www.altimetrik.com,LOW,pending,,,false
MSX International,info@msxi.com,adas,ADAS Systems Engineer,"Southfield, MI",Detroit Metro/Southfield,Automotive technical services can extend into ADAS scenario validation support,https://www.msxi.com,LOW,pending,,,false
Tomco Service Group,Info@tomcousa.com,functionsafety,Functional Safety Manager,"Clinton Township, MI",Detroit Metro,Explicitly advertises ISO 26262 and ISO 21448 SOTIF services so our scenarios are direct project content,https://sites.google.com/view/tomcoservicegroup,HIGH,pending,,,false
Unatech Technology Solutions,sfraser@unatech.net,functionsafety,Functional Safety Manager,"Metro Detroit, MI",Detroit Metro,ASPICE and ISO 26262 compliant software work needs scenario-based validation evidence,https://unatech.net/,HIGH,pending,,,false
Omnex,info@omnex.com,functionsafety,Functional Safety Manager,"Ann Arbor, MI",Ann Arbor Area,ISO 26262 and ASPICE consulting and training needs reference SOTIF edge-case material,https://www.omnex.com,HIGH,pending,,,false
LHP Engineering Solutions,info@lhpes.com,functionsafety,Functional Safety Manager,"Pontiac, MI",Detroit Metro/Pontiac,Functional safety practice needs pre-validated edge-case scenarios for client safety cases,https://www.lhpes.com,HIGH,pending,,,false
Methodica Technologies,info@methodicatech.com,functionsafety,Safety Case Engineer,"Troy, MI",Detroit Metro/Troy,ASPICE and functional safety consulting needs reusable SOTIF scenario libraries,https://www.methodicatech.com,HIGH,pending,,,false
Karamba Security,info@karambasecurity.com,functionsafety,Safety Case Engineer,"Ann Arbor, MI",Ann Arbor Area,Automotive cyber and safety convergence needs edge-case scenarios for combined assessments,https://www.karambasecurity.com,MED,pending,,,false
Block Harbor Cybersecurity,info@blockharbor.io,functionsafety,Safety Case Engineer,"Detroit, MI",Detroit Metro,Vehicle security testing pairs with SOTIF scenario evidence for full assurance cases,https://www.blockharbor.io,MED,pending,,,false
Upstream Security,info@upstream.auto,functionsafety,Safety Case Engineer,"Ann Arbor, MI",Ann Arbor Area,Connected vehicle risk analytics benefits from structured edge-case scenario definitions,https://upstream.auto,MED,pending,,,false
University of Michigan Transportation Research Institute,info@umtri.umich.edu,research,Research Director,"Ann Arbor, MI",Ann Arbor/UMTRI,Naturalistic driving datasets pair naturally with a curated edge-case scenario library,https://umtri.umich.edu,HIGH,pending,,,false
Mcity University of Michigan,info@mcity.umich.edu,research,Research Director,"Ann Arbor, MI",Ann Arbor/Mcity,Mcity test facility and AV research programs need standardized edge-case scenarios,https://mcity.umich.edu,HIGH,pending,,,false
University of Michigan-Dearborn,info@umdearborn.edu,research,Research Director,"Dearborn, MI",Detroit Metro/Dearborn,Institute for Advanced Vehicle Systems research needs validated edge-case scenario data,https://umdearborn.edu,MED,pending,,,false
Michigan State University,info@msu.edu,research,Research Director,"East Lansing, MI",Lansing Capital Region,CANVAS autonomous vehicle research program needs structured edge-case scenarios,https://msu.edu,HIGH,pending,,,false
Wayne State University,info@wayne.edu,research,Research Director,"Detroit, MI",Detroit Metro,Bioengineering and vehicle safety research pairs with ADAS edge-case scenario work,https://wayne.edu,MED,pending,,,false
Kettering University,info@kettering.edu,research,Research Director,"Flint, MI",Flint,GM Mobility Research Center runs AV testing and needs edge-case scenario content,https://www.kettering.edu,HIGH,pending,,,false
Lawrence Technological University,info@ltu.edu,research,Research Director,"Southfield, MI",Detroit Metro/Southfield,Autonomous vehicle research and competition teams need validated scenario libraries,https://www.ltu.edu,MED,pending,,,false
Oakland University,info@oakland.edu,research,Research Director,"Rochester, MI",Detroit Metro,Automotive and robotics research programs need edge-case scenario datasets,https://www.oakland.edu,MED,pending,,,false
Michigan Technological University,info@mtu.edu,research,Research Director,"Houghton, MI",Upper Peninsula,Keweenaw Research Center winter AV testing needs adverse-condition edge cases,https://www.mtu.edu,MED,pending,,,false
Western Michigan University,info@wmich.edu,research,Research Director,"Kalamazoo, MI",West Michigan,Transportation research center work benefits from standardized AV edge-case scenarios,https://wmich.edu,LOW,pending,,,false
Grand Valley State University,info@gvsu.edu,research,Research Director,"Grand Rapids, MI",West Michigan/Grand Rapids,Automotive and mechatronics programs need AV safety scenario teaching material,https://www.gvsu.edu,LOW,pending,,,false
University of Detroit Mercy,info@udmercy.edu,research,Research Director,"Detroit, MI",Detroit Metro,Automotive engineering programs need AV safety and SOTIF scenario material,https://www.udmercy.edu,LOW,pending,,,false
Eastern Michigan University,info@emich.edu,research,Research Director,"Ypsilanti, MI",Willow Run/Ypsilanti,Proximity to ACM makes joint AV safety validation research a natural fit,https://www.emich.edu,LOW,pending,,,false
Center for Automotive Research,info@cargroup.org,research,Research Director,"Ann Arbor, MI",Ann Arbor Area,AV policy and technology research needs a concrete edge-case scenario reference,https://www.cargroup.org,HIGH,pending,,,false
MICHauto,info@michauto.org,research,Research Director,"Detroit, MI",Detroit/Corktown,Michigan mobility industry association can route edge-case scenario tooling to members,https://www.michauto.org,MED,pending,,,false
Michigan Economic Development Corporation,info@michiganbusiness.org,research,Research Director,"Lansing, MI",Lansing Capital Region,Office of Future Mobility supports AV deployment needing standardized safety evidence,https://www.michiganbusiness.org,MED,pending,,,false
Michigan Department of Transportation,info@michigan.gov,research,Safety Case Engineer,"Lansing, MI",Lansing Capital Region,CAV corridor programs need standardized edge-case scenarios for deployment approval,https://www.michigan.gov/mdot,MED,pending,,,false
NextEnergy,info@nextenergy.org,research,Research Director,"Detroit, MI",Detroit Metro,Detroit Smart Parking Lab runs autonomous movement pilots needing scenario validation,https://www.nextenergy.org,MED,pending,,,false
Michigan Central,info@michigancentral.com,research,Research Director,"Detroit, MI",Detroit/Corktown,Corktown mobility innovation district hosts AV startups needing safety case support,https://michigancentral.com,HIGH,pending,,,false
Newlab at Michigan Central,info@newlab.com,research,Research Director,"Detroit, MI",Detroit/Corktown,Mobility startup studio members need affordable edge-case scenario libraries,https://newlab.com,HIGH,pending,,,false
Ann Arbor SPARK,info@annarborusa.org,research,Research Director,"Ann Arbor, MI",Ann Arbor Area,Mobility cluster convener can introduce scenario tooling to portfolio companies,https://annarborusa.org,MED,pending,,,false
DEVCOM Ground Vehicle Systems Center,info@army.mil,research,Director of Autonomy,"Warren, MI",Detroit Metro/Warren,Autonomous ground vehicle research needs structured edge-case scenario libraries,https://www.army.mil,HIGH,pending,,,false
SEMCOG,info@semcog.org,research,Safety Case Engineer,"Detroit, MI",Detroit Metro,Regional transportation safety planning benefits from AV conflict edge-case data,https://semcog.org,LOW,pending,,,false
ITS Michigan,info@itsmichigan.org,research,Research Director,"Lansing, MI",Lansing Capital Region,Intelligent transportation community needs shared AV edge-case scenario standards,https://www.itsmichigan.org,LOW,pending,,,false
MEMA,info@mema.org,research,Research Director,"Southfield, MI",Detroit Metro/Southfield,Supplier association members need practical SOTIF validation resources,https://www.mema.org,MED,pending,,,false
Washtenaw Community College,info@wccnet.edu,research,Research Director,"Ann Arbor, MI",Ann Arbor Area,Advanced transportation center training could use AV safety scenario curriculum,https://www.wccnet.edu,LOW,pending,,,false
Macomb Community College,info@macomb.edu,research,Research Director,"Warren, MI",Detroit Metro/Warren,Autonomous technology workforce programs need AV safety scenario teaching content,https://www.macomb.edu,LOW,pending,,,false
Ferris State University,info@ferris.edu,research,Research Director,"Big Rapids, MI",West Michigan,Automotive engineering technology programs need ADAS validation teaching material,https://www.ferris.edu,LOW,pending,,,false
Saginaw Valley State University,info@svsu.edu,research,Research Director,"University Center, MI",Mid-Michigan,Engineering programs near Nexteer need ADAS safety scenario curriculum,https://www.svsu.edu,LOW,pending,,,false
Suburban Mobility Authority for Regional Transportation,info@smartbus.org,research,Safety Case Engineer,"Detroit, MI",Detroit Metro,Transit AV pilots need documented edge-case safety evidence before public deployment,https://www.smartbus.org,MED,pending,,,false
Ann Arbor Area Transportation Authority,info@theride.org,research,Safety Case Engineer,"Ann Arbor, MI",Ann Arbor Area,A2GO AV shuttle partnership needs independent edge-case safety validation,https://www.theride.org,MED,pending,,,false
Capital Area Transportation Authority,info@cata.org,research,Safety Case Engineer,"Lansing, MI",Lansing Capital Region,Autonomous shuttle pilots need documented SOTIF evidence for rider safety,https://cata.org,MED,pending,,,false
The Rapid,info@ridetherapid.org,research,Safety Case Engineer,"Grand Rapids, MI",West Michigan/Grand Rapids,Grand Rapids AV shuttle pilot experience needs structured edge-case validation,https://www.ridetherapid.org,MED,pending,,,false
Detroit Department of Transportation,info@detroitmi.gov,research,Safety Case Engineer,"Detroit, MI",Detroit Metro,City AV and mobility pilots need edge-case safety evidence for public roads,https://detroitmi.gov,LOW,pending,,,false
The Auto Club Group,info@aaa.com,research,Research Director,"Dearborn, MI",Detroit Metro/Dearborn,AAA publishes ADAS performance testing and needs standardized edge-case scenarios,https://www.aaa.com,MED,pending,,,false
Auto-Owners Insurance,info@auto-owners.com,research,Research Director,"Lansing, MI",Lansing Capital Region,ADAS risk modeling for underwriting benefits from real edge-case performance data,https://www.auto-owners.com,LOW,pending,,,false
Orbbec,business@orbbec.com,tier1,Perception Engineer,"Troy, MI",Detroit Metro/Troy,3D cameras and lidar for AD perception need validated edge-case scenarios for SOTIF triggering conditions,https://www.orbbec.com,MED,pending,,,false
A&D Technology,contact@aanddtech.com,sim_tool,Test Systems Engineer,"Ann Arbor, MI",Ann Arbor/Green Rd,ADX and Procyon HiL tools need ADAS edge-case scenario content for customer test labs,https://aanddtech.com/applications/development,MED,pending,,,false
Wineman Technology,sales@winemantech.com,sim_tool,Test Systems Engineer,"Saginaw, MI",Detroit Metro/Saginaw,Test automation and HiL systems for powertrain and ADAS need scenario-driven validation content,https://www.winemantech.com,MED,pending,,,false
Realtime Technologies,info@simcreator.com,sim_tool,Simulation Engineer,"Ann Arbor, MI",Ann Arbor/Green Rd,SimCreator driving simulators need ready-to-run ADAS edge-case scenarios for research programs,https://www.simcreator.com/drive,MED,pending,,,false
RLE International USA,info@rleinternational.com,adas,Functional Safety Manager,"Romulus, MI",Detroit Metro/Romulus,Automotive engineering and functional safety services need edge-case scenario content for client safety cases,https://www.rleinternational.com,MED,pending,,,false
Cepton,info@cepton.com,tier1,Perception Engineer,"Troy, MI",Detroit Metro/Troy,Auto-grade lidar for Ultra Cruise needs perception edge cases for SOTIF validation,https://www.cepton.com,MED,pending,,,false
Benteler Automotive,info@benteler.com,tier1,Functional Safety Manager,"Auburn Hills, MI",Auburn Hills Corridor,Chassis and e-mobility systems feeding AV platforms need safety-critical scenario validation,https://www.benteler.com,MED,pending,,,false
thyssenkrupp Presta North America,presta@thyssenkrupp.com,tier1,Functional Safety Manager,"Troy, MI",Detroit Metro/Troy,Electric power steering is a core UN-R157 SOTIF interface our edge-case library targets,https://www.thyssenkrupp-automotive-technology.com,MED,pending,,,false
IAC Group,info@iac-group.com,tier1,ADAS Systems Engineer,"Troy, MI",Detroit Metro/Troy,Interior and cockpit systems for AV cabins need occupant-state edge-case scenarios,https://www.iac-group.com,LOW,pending,,,false
Grammer Americas,info@grammer.com,tier1,Functional Safety Manager,"Troy, MI",Detroit Metro/Troy,Commercial vehicle seats with driver-monitoring interfaces need new hazard scenarios,https://www.grammer.com,LOW,pending,,,false
Brembo North America,info@brembo.com,tier1,Functional Safety Manager,"Plymouth, MI",Detroit Metro/Plymouth,Brake-by-wire systems for automated driving need ISO 26262 scenario evidence,https://www.brembo.com,LOW,pending,,,false
MGA Research,info@mgaresearch.com,certification,V&V Manager,"Troy, MI",Detroit Metro/Troy,Crash and ADAS test house can bundle our 23 edge-case scenarios into certification packages,https://www.mgaresearch.com,MED,pending,,,false
SGS,info@sgs.com,certification,Functional Safety Manager,"Auburn Hills, MI",Auburn Hills Corridor,Automotive homologation and functional safety services need SOTIF scenario reference sets,https://www.sgs.com,MED,pending,,,false
NVIDIA,info@nvidia.com,sim_tool,Simulation Engineer,"Ann Arbor, MI",Ann Arbor Area,DRIVE Sim users need curated SOTIF edge-case scenario content for AV training,https://www.nvidia.com,MED,pending,,,false
GKN Automotive,info@gknautomotive.com,tier1,Functional Safety Manager,"Auburn Hills, MI",Auburn Hills Corridor,E-motor and e-drive systems for AV platforms need safety-critical scenario validation,https://www.gknautomotive.com,MED,pending,,,false
Meritor / Cummins Meritor,info@meritor.com,tier1,Functional Safety Manager,"Troy, MI",Detroit Metro/Troy,Electric axle and braking systems for commercial AV need ISO 26262 scenario evidence,https://www.meritor.com,LOW,pending,,,false
Alten Technology USA,info@alten.com,adas,ADAS Validation Lead,"Plymouth, MI",Detroit Metro/Plymouth,Engineering services for OEM ADAS programs need packaged edge-case scenario libraries,https://www.alten.com,MED,pending,,,false
Comau LLC,info@comau.com,tier1,Test Engineering Manager,"Southfield, MI",Detroit Metro/Southfield,Robotics and e-mobility assembly for AV lines need functional safety validation content,https://www.comau.com,LOW,pending,,,false
Durr,info@durr.com,sim_tool,Test Engineering Manager,"Auburn Hills, MI",Auburn Hills Corridor,x-DASalign and test systems pair with ADAS calibration edge-case scenarios,https://www.durr.com,MED,pending,,,false
SMR Automotive Mirrors,info@smr.com,tier1,ADAS Systems Engineer,"Sterling Heights, MI",Detroit Metro/Sterling Heights,Camera-monitor and actuator mirror systems need adverse-condition perception scenarios,https://www.smr.com,LOW,pending,,,false
Bureau Veritas,info@bureauveritas.com,certification,Functional Safety Manager,"Auburn Hills, MI",Auburn Hills Corridor,Detroit automotive lab offers V2X EMC and connected-car testing that pairs with our scenario library,https://www.cps.bureauveritas.com,MED,pending,,,false
Averna,info@averna.com,sim_tool,Test Engineering Manager,"Novi, MI",Novi Tech Corridor,Test and measurement automation for ADAS ECUs needs scenario-based validation content,https://www.averna.com,MED,pending,,,false
Tata Elxsi,info@tataelxsi.com,adas,AV Validation Lead,"Troy, MI",Detroit Metro/Troy,ADAS and autonomous driving engineering services need reusable SOTIF scenario libraries,https://www.tataelxsi.com,MED,pending,,,false
Cyient,info@cyient.com,adas,V&V Manager,"Northville, MI",Detroit Metro/Northville,Mobility and ADAS engineering delivery needs edge-case validation scenario sets,https://www.cyient.com,MED,pending,,,false
Quest Global,info@questglobal.com,adas,ADAS Validation Lead,"Northville, MI",Detroit Metro/Northville,Automotive engineering services for OEMs need packaged SOTIF scenario content,https://www.questglobal.com,MED,pending,,,false
Luminar Technologies,info@luminartech.com,tier1,Perception Engineer,"Detroit, MI",Detroit Metro,Iris lidar for series production ADAS needs perception edge cases for SOTIF validation,https://www.luminartech.com,MED,pending,,,false
Inalfa Roof Systems,info@inalfa.com,tier1,ADAS Systems Engineer,"Auburn Hills, MI",Auburn Hills Corridor,Roof-integrated sensor pods for AVs need environmental and soiling edge cases,https://www.inalfa.com,LOW,pending,,,false
Sonatus,info@sonatus.com,tier1,Software Defined Vehicle Lead,"Novi, MI",Novi Tech Corridor,SDV software platform collects vehicle data that pairs with edge-case scenario analytics,https://www.sonatus.com,MED,pending,,,false
Linamar McLaren Engineering,info@linamar.com,tier1,Functional Safety Manager,"Livonia, MI",Detroit Metro/Livonia,Driveline and McLaren Engineering ADAS content needs safety-critical scenario validation,https://www.linamar.com,LOW,pending,,,false
Innoviz Technologies,info@innoviz.tech,tier1,Perception Engineer,"Troy, MI",Detroit Metro/Troy,Automotive lidar for series ADAS needs validated edge-case perception scenarios,https://www.innoviz.tech,MED,pending,,,false
Foretellix,info@foretellix.com,sim_tool,V&V Manager,"Detroit, MI",Detroit Metro,Scenario generation and coverage-driven V&V platform needs curated SOTIF edge-case content,https://www.foretellix.com,MED,pending,,,false
DNV,info@dnv.com,certification,Functional Safety Manager,"Detroit, MI",Detroit Metro,ISO 26262 and SOTIF assurance services need reference edge-case scenario libraries,https://www.dnv.com,MED,pending,,,false
HERE Technologies,info@here.com,tier1,Mapping Engineer,"Novi, MI",Novi Tech Corridor,HD Live Map and sensor-fusion layers pair with edge-case scenario definitions for AV stacks,https://www.here.com,MED,pending,,,false
Technica Engineering,info@technica-engineering.de,adas,ADAS Test Lead,"Novi, MI",Novi Tech Corridor,E/E and ADAS testing prototypes need scenario-based validation content,https://www.technica-engineering.de,MED,pending,,,false
ZongMu Technology,info@zongmutech.com,tier1,ADAS Systems Engineer,"Novi, MI",Novi Tech Corridor,AVP and APA parking ADAS R&D center needs edge-case scenarios for NCAP and validation,https://www.zongmutech.com,MED,pending,,,false
Bendix Commercial Vehicle Systems,info@bendix.com,tier1,ADAS Validation Lead,"Kalamazoo, MI",West Michigan/Kalamazoo,Commercial-vehicle collision mitigation and lane-departure ADAS need SOTIF edge-case coverage,https://www.bendix.com,MED,pending,,,false
Soltis Advisors,michigan@soltisadvisors.com,functionsafety,Functional Safety Manager,"Novi, MI",Novi Tech Corridor,Functional safety and ASPICE consulting needs ready SOTIF scenario material for client engagements,https://soltisadvisors.com/locations/michigan/,MED,pending,,,false
Toyota Connected North America,info@toyotaconnected.com,oem,Connected Vehicle Safety Lead,"Plano, TX",Dallas-Plano Legacy West,Connected/ADAS feature validation can reuse pre-built UN-R157 scenario sets,https://www.toyotaconnected.com/,MED,pending,,,false
Tesla,info@tesla.com,oem,Autopilot Simulation Engineer,"Austin, TX",Austin-Gigafactory Texas,FSD/robotaxi expansion in TX raises need for regression-grade edge-case scenario libraries,https://www.tesla.com/,HIGH,pending,,,false
Peterbilt Motors Company,internetproducer@paccar.com,oem,Functional Safety Manager,"Denton, TX",Dallas-Denton,Class 8 ADAS (collision mitigation lane keep) needs ISO 21448 scenario coverage for sign-off,https://www.peterbilt.com/,HIGH,pending,,,false
Caterpillar Inc.,info@cat.com,oem,Autonomy Safety Engineer,"Irving, TX",Dallas-Irving HQ,Cat autonomous haulage safety case benefits from structured edge-case scenario catalogues,https://www.caterpillar.com/,MED,pending,,,false
Volvo Autonomous Solutions,info@volvoautonomoussolutions.com,av_operator,Safety Case Manager,"Fort Worth, TX",Dallas-Fort Worth Near Southside,Driver-out VNL Autonomous on I-45/I-20 needs auditable SOTIF edge-case evidence,https://www.volvoautonomoussolutions.com/,HIGH,pending,,,false
Gatik,info@gatik.ai,av_operator,AV Safety Engineer,"Fort Worth, TX",Dallas-AllianceTexas MIZ,Freight-only driver-out middle-mile ops need urban and surface-street edge-case coverage,https://gatik.ai/,HIGH,pending,,,false
Waabi,info@waabi.ai,av_operator,Simulation Engineer,"Dallas, TX",Dallas-Autonomous Truck Terminal,Simulation-first validation approach pairs naturally with external edge-case scenario libraries,https://waabi.ai/,HIGH,pending,,,false
Einride,info@einride.tech,av_operator,Safety Validation Lead,"Austin, TX",Austin-SH130 Corridor Testbed,SH130 safety-validation testbed needs standardised highway edge-case scenarios,https://www.einride.tech/,MED,pending,,,false
Avride,info@avride.ai,av_operator,AV Validation Lead,"Austin, TX",Austin-HQ,Austin-based robotaxi and delivery autonomy needs VRU-heavy urban edge cases,https://avride.ai/,HIGH,pending,,,false
Uber Technologies,support@uber.com,av_operator,Autonomous Fleet Safety Lead,"Houston, TX",Houston-Robotaxi Depot,50k sqft Houston AV depot programme needs third-party scenario validation for partner stacks,https://www.uber.com/,MED,pending,,,false
